Yr-rec,Yr-died,SP,TAG,x,y,E,N,FAM,SPECIES,Status 2020,DBH 2020,PM'20,Flag 2020,OBSERVATIONS 2020,DBH 2014,PM'14,FLAG'14,OBS'14,DBH 2009,PM'09,OBS'09
2009,2020,14,456,17.5,17.8,117.5,142.8,MALV,Pseudobombax septenatum,D,,,MQP,,20.7,1.9,,,20.8,1.9,"crown leafless on 7/20/09, cylindrical unbuttressed trunk, R&W lined inner bark, bombac branching"
2009,2020,14,457,17.3,18.7,117.3,143.7,VIOL,Gloeospermum sphaeocarpum,D,,,MD,,11.2,1.3,,,11,,"violac ""slender elliptic"""
2009,,14,458,15.4,18,115.4,143,MELI,Trichilia solitudinis,A,48,1.3,,,45.4,1.3,,,43.3,1.4,
2009,2020,14,459,15,12.2,115,137.2,MYRI,Otoba parvifolia,D,,,MP,,33.8,1.3,,,33.4,1.5,
2009,,14,460,15.8,10.7,115.8,135.7,MALP,Byrsonima arthropoda,A,16.4,1.3,,,15.3,1.3,,,14,,
2009,,14,461,18,8,118,133,RUTA,Zanthoxylum kellermanii,A,15.1,1.3,,,14.6,1.3,,,13.9,,
2009,2020,14,462,18.5,7.6,118.5,132.6,FABA,Inga acreana,D,,,MD,,11.5,1.3,,,10.2,,
2009,,14,463,20.8,5.7,120.8,130.7,MALV,Apeiba aspera,A,64,1.8,,,59.8,1.8,I,,49.4,1.8,
2009,,14,464,21.5,6.3,121.5,131.3,MYRI,Otoba parvifolia,A,25.3,1.3,,,23.9,1.3,,,23.3,,
2009,,14,465,24.9,3,124.9,128,MELI,Guarea macrophylla,A,14.2,1.3,,,12.5,1.3,,,11.6,,
2009,,14,466,21.8,3.3,121.8,128.3,AREC,Iriartea deltoidea,A,24.2,1.5,,,23.1,1.5,,,22.5,1.5,
2009,,14,467,20.9,3.3,120.9,128.3,MYRI,Otoba parvifolia,A,17.8,1.3,,,16.7,1.3,I,,15.3,,
2009,,14,468,17.9,1.5,117.9,126.5,ANNO,Oxandra cf polyantha,A,26.7,1.3,,,22.5,1.3,,"ex annonac ""small linear""",19.2,,
2009,,14,469,13.6,4,113.6,129,FABA,Inga ruiziana ,A,16.5,1.3,,,16.1,1.3,,,14.8,,
2009,,14,470,11.9,2.7,111.9,127.7,AREC,Iriartea deltoidea,A,21.6,1.3,,,21.7,1.3,,,21.4,,
2009,2014,14,471,11.2,1.5,111,127,MELI,Guarea macrophylla,,,,,,,,MQ,,17,1.5,
2009,2014,14,472,11,5.5,111,131,MYRT,"myrtac ""double brochidodromous""",,,,,,,,MU,,15.2,,"uprooted, fallen over, probably dying"
2009,,14,473,7.4,0.1,107.4,125.1,EUPH,Sapium marmieri,A,22,1.3,,Revisar especie ,21.1,1.3,,,19.4,,
2009,,14,474,5.1,4.3,105.1,129.3,ANNO,Oxandra cf polyantha,A,24.3,1.3,,,19.5,1.3,,"ex annonac ""small linear""",16.6,,
2009,,14,475,1.1,5.7,101.1,130.7,MELI,Trichilia solitudinis,A,22.8,1.3,,,21.5,1.3,,,20.5,1.4,
2009,,14,476,1.5,8.1,101.5,133.1,URTI,Pourouma minor,A,11.5,1.3,,,11.4,1.3,,,10.8,,
2009,,14,477,2.4,8.1,102.4,133.1,SALI,Lunania parviflora,A,11,1.3,,,10.8,1.3,,,10.5,,
2009,,14,478,4.2,7,104.2,132,MELI,Guarea macrophylla,A,14.5,1.3,,,14.2,1.3,"I,hueco",,13.5,1.1,
2009,2020,14,479,7,9.5,107,134.5,EUPH,Omphalea sp,D,,,MD,,10.8,1.3,Q=3,1,10.7,,liana w branch-modified tendrils
2009,,14,480,7,10.8,107,135.8,MALV,Apeiba aspera,A,14.2,1.3,,,13.8,1.3,Sin hojas,,13.1,,
2009,2020,14,481,3.5,11.4,103.5,136.4,URTI,Pourouma cecropiifolia,D,,,MQP,,28.2,1.5,,,26.6,1.5,
2009,,14,482,2.2,16.5,102.2,141.5,FABA,Inga sapindioides,A,13.4,1.3,,,13.6,1.3,,,13,1.5,
2009,,14,483,5.3,14.6,105.3,139.6,AREC,Iriartea deltoidea,A,NM,2,,Zancos altos ,22.2,2,,,24,2.3,estimado
2009,,14,484,4.8,17,104.8,142,FABA,Swartzia arborescens,A,45,1.9,Hu,,45.7,1.9,,Canal ,44.4,1.9,orangish nondescript inner bark 
2009,,14,485,4.7,17.8,104.7,142.8,MYRI,Otoba parvifolia,A,19.4,1.3,,,19.3,1.3,,,18.7,,
2009,2014,14,486,5.8,17.4,106,142,BORA,Cordia cf ucayaliensis,,,,,,,,MP,,17.6,1.4,
2009,2020,14,487,9.3,20,109.3,145,FABA,Inga acreana,D,,,MP,,12.2,1.3,I,,11.6,,
2009,,14,488,10.8,21.7,110.8,146.7,MYRI,Otoba parvifolia,A,22.2,1.3,I,,21.5,1.3,I,,19.1,1.8,
2009,,14,489,9.1,22.5,109.1,147.5,LAUR,"laurac ""sickle""",A,13.3,1.3,,,12.8,1.3,,,11.9,,
2009,,14,490,7,21.1,107,146.1,COMB,Terminalia oblonga,A,16.8,1.3,,,16.4,1.3,,,15,,
2009,,14,491,5.4,20,105.4,145,AREC,Iriartea deltoidea,A,25.95,1.3,,,26.6,1.3,,,25.8,,
2009,,14,492,1.1,20.3,101.1,145.3,ANNO,Unonopsis floribunda,A,21,1.3,,,20.2,1.3,,,20,1.4,
2009,,14,493,0.7,21.2,100.7,146.2,MYRI,Otoba parvifolia,A,38.3,1.6,,,35.7,1.6,,,33.1,1.6,
2009,,14,494,0.5,23.8,100.5,148.8,BORA,Cordia cf ucayaliensis,A,12.6,1.3,,,12.5,1.3,,,12,,
